PRN, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
4.0000000000,66.0000000000,0.0000000000,-529601.3689000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,-0.4550000000,18518.7165500000,-0.0000067700,0.0000000000,0.0000000000,336.0629288000,-0.2766932140,-25.5078523700,LOS
9.0000000000,8.0000000000,0.0000000000,-551191.6657000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,-0.4000000000,17598.3698700000,-0.0000784000,0.0000000000,0.0000000000,584.3068110000,0.1726128120,91.9638892300,LOS
73.0000000000,32.0000000000,0.0000000000,-890162.9274000000,35.0000000000,34.0000000000,35.0000000000,35.0000000000,24.0000000000,-1.2500000000,18536.3928600000,0.0000000000,0.0000000000,0.0000000000,353.6804866000,2.6660393660,362566.5747000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-516728.2633000000,34.0000000000,34.0000000000,35.0000000000,46.0000000000,34.0000000000,0.2520000000,18415.0402500000,0.0000367000,0.0000000000,0.0000000000,232.3284251000,-5.2853062530,139.1968914000,LOS
81.0000000000,26.0000000000,0.0000000000,-482467.3801000000,19.0000000000,19.0000000000,19.0000000000,19.0000000000,16.0000000000,-0.2480000000,18991.2813700000,0.0000000000,0.0000000000,0.0000000000,808.5689985000,58.5331854700,-45128.9725300000,NLOS
23.0000000000,38.0000000000,0.0000000000,-553685.4933000000,43.0000000000,42.0000000000,43.0000000000,47.0000000000,41.0000000000,-0.5490000000,17768.5622700000,-0.0000868000,0.0000000000,0.0000000000,413.9340150000,0.0834721960,53.1997036200,LOS
1.0000000000,77.0000000000,0.0000000000,-548615.9267000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.1990000000,18110.6468900000,-0.0000093500,0.0000000000,0.0000000000,93.5477558100,0.1436965170,14.1554484400,LOS
3.0000000000,46.0000000000,0.0000000000,-487802.7927000000,30.0000000000,29.0000000000,30.0000000000,36.0000000000,20.0000000000,0.1070000000,17908.3467700000,0.0001940000,0.0000000000,0.0000000000,294.3607416000,1.2679963750,41.3195271800,NLOS
4.0000000000,66.0000000000,0.0000000000,-547804.7748000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.2130000000,18540.3258500000,-0.0000067700,0.0000000000,0.0000000000,336.6468133000,0.5838844480,-25.7996678800,LOS
9.0000000000,8.0000000000,0.0000000000,-569395.0619000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.1050000000,17618.8427700000,-0.0000784000,0.0000000000,0.0000000000,584.8454008000,-0.5385897640,91.6587483900,LOS
73.0000000000,32.0000000000,0.0000000000,-908387.3933000000,35.0000000000,34.0000000000,35.0000000000,35.0000000000,24.0000000000,1.1960000000,18554.6767500000,0.0000000000,0.0000000000,0.0000000000,350.9789084000,-2.7015781660,362587.3428000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-534932.7549000000,34.0000000000,33.0000000000,35.0000000000,46.0000000000,33.0000000000,0.3810000000,18438.8983100000,0.0000367000,0.0000000000,0.0000000000,235.2010147000,2.8725896290,139.9911277000,LOS
76.0000000000,28.0000000000,0.0000000000,950681.4777000000,25.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,20500000.0000000000,20500000.0000000000,-1496481.5280000000,NLOS
81.0000000000,26.0000000000,0.0000000000,-500672.1977000000,20.0000000000,19.0000000000,19.0000000000,20.0000000000,16.0000000000,-0.4950000000,18975.2969700000,0.0000000000,0.0000000000,0.0000000000,771.5991270000,-36.9698715100,-45127.8527600000,NLOS
23.0000000000,38.0000000000,0.0000000000,-571888.9978000000,43.0000000000,42.0000000000,43.0000000000,47.0000000000,41.0000000000,0.2230000000,17789.2579800000,-0.0000868000,0.0000000000,0.0000000000,414.3114913000,-0.3774763570,53.0065524000,LOS
1.0000000000,77.0000000000,0.0000000000,-566808.7076000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.2130000000,18100.2274900000,-0.0000093500,0.0000000000,0.0000000000,93.4340902500,0.1136655580,13.7315270900,LOS
3.0000000000,46.0000000000,0.0000000000,-505997.9108000000,30.0000000000,29.0000000000,30.0000000000,36.0000000000,20.0000000000,0.1250000000,17897.9653300000,0.0001940000,0.0000000000,0.0000000000,292.4748458000,1.8858957770,43.2391370300,NLOS
4.0000000000,66.0000000000,0.0000000000,-565998.8307000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.1770000000,18529.6552000000,-0.0000067700,0.0000000000,0.0000000000,336.4640671000,-0.1827461460,-24.9489008700,LOS
9.0000000000,8.0000000000,0.0000000000,-587588.6337000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.1150000000,17608.6262800000,-0.0000784000,0.0000000000,0.0000000000,584.5765777000,0.2688230800,92.0218663500,LOS
73.0000000000,32.0000000000,0.0000000000,-926600.8650000000,35.0000000000,34.0000000000,35.0000000000,35.0000000000,24.0000000000,-0.9730000000,18543.9413100000,0.0000000000,0.0000000000,0.0000000000,350.7362068000,-0.2427015710,362607.6094000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-553131.9758000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,-0.1060000000,18433.1382300000,0.0000367000,0.0000000000,0.0000000000,239.9336683000,4.7326535660,146.0075144000,LOS
76.0000000000,28.0000000000,0.0000000000,-566474.3701000000,25.0000000000,0.0000000000,0.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,22000000.0000000000,22000000.0000000000,2481.1144810000,NLOS
81.0000000000,26.0000000000,0.0000000000,-518835.7724000000,20.0000000000,19.0000000000,20.0000000000,20.0000000000,16.0000000000,-0.9550000000,18932.0727800000,0.0000000000,0.0000000000,0.0000000000,738.8676737000,-32.7314533100,-45157.4832100000,NLOS
23.0000000000,38.0000000000,0.0000000000,-590082.7483000000,44.0000000000,43.0000000000,43.0000000000,47.0000000000,41.0000000000,0.0700000000,17778.9793100000,-0.0000868000,0.0000000000,0.0000000000,414.0892449000,0.2222464380,53.5520420900,LOS
1.0000000000,77.0000000000,0.0000000000,-585000.9566000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,-0.0330000000,18100.3591800000,-0.0000093500,0.0000000000,0.0000000000,93.3985341600,0.0355560890,12.4759289200,LOS
3.0000000000,46.0000000000,0.0000000000,-524193.6016000000,30.0000000000,29.0000000000,30.0000000000,36.0000000000,20.0000000000,0.0660000000,17897.9977900000,0.0001940000,0.0000000000,0.0000000000,291.6285441000,0.8463016560,45.4316294600,NLOS
4.0000000000,66.0000000000,0.0000000000,-584192.1701000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,-0.0620000000,18529.7678300000,-0.0000067700,0.0000000000,0.0000000000,336.2705862000,-0.1934809760,-25.1143876100,LOS
9.0000000000,8.0000000000,0.0000000000,-605781.4107000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,-0.0970000000,17608.6893400000,-0.0000784000,0.0000000000,0.0000000000,584.8324546000,-0.2558768320,91.2904674800,LOS
73.0000000000,32.0000000000,0.0000000000,-944816.4655000000,35.0000000000,34.0000000000,35.0000000000,35.0000000000,24.0000000000,-0.1420000000,18545.8375600000,0.0000000000,0.0000000000,0.0000000000,352.3326585000,1.5964516290,362629.7050000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-571325.4447000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,-0.2990000000,18428.4864300000,0.0000367000,0.0000000000,0.0000000000,234.9820802000,-4.9515880270,145.9720185000,LOS
76.0000000000,28.0000000000,0.0000000000,-584674.5091000000,25.0000000000,24.0000000000,25.0000000000,25.0000000000,0.0000000000,0.6290000000,18266.1201200000,0.0000000000,0.0000000000,0.0000000000,72.6152216600,-1498956.1620000000,2487.7485800000,NLOS
81.0000000000,26.0000000000,0.0000000000,-537074.0690000000,19.0000000000,19.0000000000,20.0000000000,20.0000000000,16.0000000000,-0.3340000000,19007.6671200000,0.0000000000,0.0000000000,0.0000000000,814.1622245000,75.2945507900,-45112.6914600000,NLOS
23.0000000000,38.0000000000,0.0000000000,-608275.5448000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,41.0000000000,-0.0700000000,17779.0585200000,-0.0000868000,0.0000000000,0.0000000000,414.2951472000,-0.2059023570,52.8438573600,LOS
1.0000000000,77.0000000000,0.0000000000,-603175.8787000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.5720000000,18082.1780900000,-0.0000093500,0.0000000000,0.0000000000,93.6125232400,-0.2139890790,11.8809454000,LOS
3.0000000000,46.0000000000,0.0000000000,-542372.2027000000,30.0000000000,29.0000000000,30.0000000000,36.0000000000,20.0000000000,0.1630000000,17879.8817300000,0.0001940000,0.0000000000,0.0000000000,291.9612827000,-0.3327385520,48.5219596300,NLOS
4.0000000000,66.0000000000,0.0000000000,-602367.3179000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.6010000000,18511.1235600000,-0.0000067700,0.0000000000,0.0000000000,335.6086532000,-0.6619329560,-25.4838226500,LOS
9.0000000000,8.0000000000,0.0000000000,-623956.5806000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.5720000000,17590.9016700000,-0.0000784000,0.0000000000,0.0000000000,584.6647225000,0.1677320710,90.9394928300,LOS
73.0000000000,32.0000000000,0.0000000000,-963012.8521000000,34.0000000000,27.0000000000,35.0000000000,35.0000000000,24.0000000000,0.8630000000,18526.3374700000,0.0000000000,0.0000000000,0.0000000000,350.8201148000,-1.5125436750,362650.5742000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-589497.4955000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,0.6210000000,18405.6095000000,0.0000367000,0.0000000000,0.0000000000,230.0926903000,-4.8893899920,142.5060289000,LOS
76.0000000000,28.0000000000,0.0000000000,-602851.5219000000,25.0000000000,24.0000000000,25.0000000000,25.0000000000,0.0000000000,0.4080000000,18243.4697400000,0.0000000000,0.0000000000,0.0000000000,67.9523865100,-4.6628351510,2489.2440980000,NLOS
81.0000000000,26.0000000000,0.0000000000,-555237.4985000000,19.0000000000,18.0000000000,20.0000000000,20.0000000000,16.0000000000,0.7110000000,18931.9855300000,0.0000000000,0.0000000000,0.0000000000,756.4681777000,-57.6940468500,-45124.7793800000,NLOS
23.0000000000,38.0000000000,0.0000000000,-626451.1034000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,41.0000000000,0.5900000000,17761.1343200000,-0.0000868000,0.0000000000,0.0000000000,414.2228753000,0.0722719540,52.8852970900,LOS
1.0000000000,77.0000000000,0.0000000000,-621368.7939000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,-0.3090000000,18100.7282700000,-0.0000093500,0.0000000000,0.0000000000,93.5678380700,0.0446851740,10.9916996300,LOS
3.0000000000,46.0000000000,0.0000000000,-560567.3447000000,30.0000000000,29.0000000000,30.0000000000,36.0000000000,20.0000000000,-0.3990000000,17898.1785300000,0.0001940000,0.0000000000,0.0000000000,292.9861007000,-1.0248180070,49.8658180800,NLOS
4.0000000000,66.0000000000,0.0000000000,-620561.5044000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,-0.3570000000,18530.1173900000,-0.0000067700,0.0000000000,0.0000000000,336.2969417000,0.6882885170,-25.1020468400,LOS
9.0000000000,8.0000000000,0.0000000000,-642150.2611000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,-0.4120000000,17608.8945000000,-0.0000784000,0.0000000000,0.0000000000,584.9716874000,-0.3069648890,90.8118245700,LOS
73.0000000000,32.0000000000,0.0000000000,-981226.4674000000,27.0000000000,26.0000000000,35.0000000000,35.0000000000,24.0000000000,-0.6530000000,18543.6869799999,0.0000000000,0.0000000000,0.0000000000,349.8822851000,-0.9378297440,362670.3848000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-607688.3824000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,-0.4510000000,18425.2740100000,0.0000367000,0.0000000000,0.0000000000,231.4698660000,1.3771757190,139.5888292000,LOS
76.0000000000,28.0000000000,0.0000000000,-621023.4675000000,25.0000000000,24.0000000000,25.0000000000,25.0000000000,0.0000000000,-0.6190000000,18238.1299700000,0.0000000000,0.0000000000,0.0000000000,44.3252799500,-23.6271065600,2467.3849160000,NLOS
81.0000000000,25.0000000000,0.0000000000,-573446.3803000000,19.0000000000,18.0000000000,19.0000000000,20.0000000000,16.0000000000,-0.0620000000,18977.6702000000,0.0000000000,0.0000000000,0.0000000000,783.8655078000,27.3973301100,-45109.7022100000,NLOS
23.0000000000,38.0000000000,0.0000000000,-644645.0375000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,41.0000000000,-0.2420000000,17779.3334800000,-0.0000868000,0.0000000000,0.0000000000,414.3268522000,-0.1039768680,53.0147953700,LOS
1.0000000000,77.0000000000,0.0000000000,-639580.3714000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.2950000000,18119.0767000000,-0.0000093500,0.0000000000,0.0000000000,94.5090630400,-0.9412249740,9.5780500250,LOS
3.0000000000,46.0000000000,0.0000000000,-578857.6462000000,30.0000000000,20.0000000000,30.0000000000,36.0000000000,20.0000000000,-0.5780000000,17915.9728800000,0.0001940000,0.0000000000,0.0000000000,216.8391602000,76.1469405000,127.1824826000,NLOS
4.0000000000,66.0000000000,0.0000000000,-638775.2606000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.3610000000,18548.9092100000,-0.0000067700,0.0000000000,0.0000000000,335.8895899000,-0.4073518100,-24.3372500300,LOS
9.0000000000,8.0000000000,0.0000000000,-660363.0483000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.2190000000,17626.6862200000,-0.0000784000,0.0000000000,0.0000000000,586.3796981000,-1.4080106910,90.6041213900,LOS
73.0000000000,32.0000000000,0.0000000000,-999457.6969000000,25.0000000000,24.0000000000,34.0000000000,35.0000000000,24.0000000000,-0.2890000000,18562.5045400000,0.0000000000,0.0000000000,0.0000000000,349.5131329000,-0.3691521850,362688.6230000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-625899.9147000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,0.7950000000,18445.8031400000,0.0000367000,0.0000000000,0.0000000000,232.8122742000,1.3424082510,138.1302328000,LOS
76.0000000000,28.0000000000,0.0000000000,-639202.6396000000,24.0000000000,23.0000000000,25.0000000000,25.0000000000,0.0000000000,-1.6270000000,18246.2443200000,0.0000000000,0.0000000000,0.0000000000,33.2529138800,-11.0723660700,2433.5656170000,NLOS
81.0000000000,25.0000000000,0.0000000000,-591648.6683000000,20.0000000000,19.0000000000,19.0000000000,20.0000000000,16.0000000000,0.2210000000,18970.1666100000,0.0000000000,0.0000000000,0.0000000000,757.1751968000,-26.6903109400,-45120.4056100000,NLOS
23.0000000000,38.0000000000,0.0000000000,-662858.0830000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,41.0000000000,0.1620000000,17797.3156600000,-0.0000868000,0.0000000000,0.0000000000,415.5756202000,-1.2487680320,53.0690662500,LOS
1.0000000000,77.0000000000,0.0000000000,-657762.3969000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.1270000000,18090.9169500000,-0.0000093500,0.0000000000,0.0000000000,92.0857085500,2.4233544880,9.1912183350,LOS
3.0000000000,46.0000000000,0.0000000000,-597026.4860000000,20.0000000000,19.0000000000,30.0000000000,36.0000000000,19.0000000000,-0.1230000000,17887.2105200000,0.0001940000,0.0000000000,0.0000000000,308.3249540000,-91.4857937800,113.6163550000,NLOS
4.0000000000,66.0000000000,0.0000000000,-656957.4522000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.1350000000,18520.0526600000,-0.0000067700,0.0000000000,0.0000000000,337.6072289000,1.7176389840,-24.5581573100,LOS
9.0000000000,8.0000000000,0.0000000000,-678546.2875000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.0870000000,17599.1970900000,-0.0000784000,0.0000000000,0.0000000000,583.2912873000,3.0884108210,91.4272063200,LOS
73.0000000000,32.0000000000,0.0000000000,-1017887.6160000000,23.0000000000,22.0000000000,27.0000000000,35.0000000000,22.0000000000,1.5750000000,18760.3812000000,0.0000000000,0.0000000000,0.0000000000,577.9686199000,228.4554871000,362936.1298000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-644081.6997000000,34.0000000000,33.0000000000,34.0000000000,46.0000000000,33.0000000000,-0.1620000000,18416.7388000000,0.0000367000,0.0000000000,0.0000000000,234.3267714000,1.5144971530,137.5031975000,LOS
76.0000000000,28.0000000000,0.0000000000,-657424.0478000000,24.0000000000,10.0000000000,25.0000000000,25.0000000000,0.0000000000,-1.0760000000,18288.7705000000,0.0000000000,0.0000000000,0.0000000000,106.3579252000,73.1050113500,2472.5612400000,NLOS
81.0000000000,25.0000000000,0.0000000000,-609832.6771000000,20.0000000000,19.0000000000,20.0000000000,20.0000000000,16.0000000000,2.2220000000,18954.1298600000,0.0000000000,0.0000000000,0.0000000000,771.7172774000,14.5420806200,-45118.8094600000,NLOS
23.0000000000,38.0000000000,0.0000000000,-681041.1828000000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,41.0000000000,0.0840000000,17769.5937100000,-0.0000868000,0.0000000000,0.0000000000,412.7553408000,2.8202793860,53.7564828800,LOS
1.0000000000,77.0000000000,0.0000000000,-675947.2203000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,-0.0900000000,18092.9715800000,-0.0000093500,0.0000000000,0.0000000000,92.1522960100,-0.0665874520,9.5037939920,LOS
3.0000000000,46.0000000000,0.0000000000,-615183.2973000000,21.0000000000,21.0000000000,30.0000000000,36.0000000000,19.0000000000,0.5040000000,17889.9584400000,0.0001940000,0.0000000000,0.0000000000,323.0884547000,-14.7635006800,85.9231191600,NLOS
4.0000000000,66.0000000000,0.0000000000,-675142.4099000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,-0.1860000000,18522.1172200000,-0.0000067700,0.0000000000,0.0000000000,337.5806699000,-0.0265590320,-24.1115284200,LOS
9.0000000000,8.0000000000,0.0000000000,-696730.6438000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,-0.2050000000,17601.1026400000,-0.0000784000,0.0000000000,0.0000000000,583.4731323000,-0.1818450280,91.2688198500,LOS
73.0000000000,32.0000000000,0.0000000000,-1036067.4880000000,23.0000000000,22.0000000000,25.0000000000,35.0000000000,22.0000000000,-1.0220000000,18509.0233100000,0.0000000000,0.0000000000,0.0000000000,324.5121880000,-253.4564320000,362931.4901000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-662262.9454000000,35.0000000000,34.0000000000,34.0000000000,46.0000000000,33.0000000000,0.7230000000,18416.2060600000,0.0000367000,0.0000000000,0.0000000000,231.6954826000,-2.6312888260,134.2382825000,LOS
76.0000000000,28.0000000000,0.0000000000,-675568.5963000000,12.0000000000,11.0000000000,24.0000000000,25.0000000000,0.0000000000,1.7210000000,18210.7331300000,0.0000000000,0.0000000000,0.0000000000,26.2220042900,-80.1359209400,2432.5986860000,NLOS
81.0000000000,25.0000000000,0.0000000000,-628028.9126000000,20.0000000000,19.0000000000,20.0000000000,20.0000000000,16.0000000000,-1.4510000000,18966.7463600000,0.0000000000,0.0000000000,0.0000000000,782.2352377000,10.5179602200,-45107.0850400000,NLOS
23.0000000000,38.0000000000,0.0000000000,-699226.0588000000,43.0000000000,42.0000000000,44.0000000000,47.0000000000,41.0000000000,-0.1430000000,17771.5288700000,-0.0000868000,0.0000000000,0.0000000000,412.9276534000,-0.1723125650,54.1214895400,LOS
1.0000000000,77.0000000000,0.0000000000,-694139.8232000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,0.3750000000,18101.4120800000,-0.0000093500,0.0000000000,0.0000000000,91.8028472300,0.3494487810,9.5014402640,LOS
3.0000000000,46.0000000000,0.0000000000,-633360.1987000000,31.0000000000,23.0000000000,21.0000000000,36.0000000000,19.0000000000,0.7130000000,17898.5034900000,0.0001940000,0.0000000000,0.0000000000,310.3898561000,12.6985985900,70.2254898600,NLOS
4.0000000000,66.0000000000,0.0000000000,-693335.5961000000,46.0000000000,45.0000000000,46.0000000000,48.0000000000,44.0000000000,0.3340000000,18530.7494100000,-0.0000067700,0.0000000000,0.0000000000,338.1285017000,0.5478318070,-23.5308259400,LOS
9.0000000000,8.0000000000,0.0000000000,-714923.7931000000,44.0000000000,43.0000000000,44.0000000000,45.0000000000,43.0000000000,0.1940000000,17609.2549200000,-0.0000784000,0.0000000000,0.0000000000,583.4026164000,0.0705158860,91.8090721700,LOS
73.0000000000,32.0000000000,0.0000000000,-1054259.4180000000,23.0000000000,22.0000000000,23.0000000000,35.0000000000,22.0000000000,0.2330000000,18522.0170700000,0.0000000000,0.0000000000,0.0000000000,329.4115502000,4.8993622550,362930.8152000000,NLOS
74.0000000000,49.0000000000,0.0000000000,-680450.9473000000,35.0000000000,34.0000000000,35.0000000000,46.0000000000,33.0000000000,0.2260000000,18423.5293700000,0.0000367000,0.0000000000,0.0000000000,230.9243894000,-0.7710931080,129.6352441000,LOS
76.0000000000,28.0000000000,0.0000000000,-693782.9458000000,15.0000000000,15.0000000000,24.0000000000,25.0000000000,0.0000000000,2.8850000000,18281.3541600000,0.0000000000,0.0000000000,0.0000000000,88.7486391300,62.5266348300,2454.3426330000,NLOS
81.0000000000,25.0000000000,0.0000000000,-646213.9028000000,20.0000000000,19.0000000000,20.0000000000,20.0000000000,16.0000000000,-1.5820000000,18955.3862700000,0.0000000000,0.0000000000,0.0000000000,762.7807495000,-19.4544881100,-45114.7003600000,NLOS
23.0000000000,38.0000000000,0.0000000000,-717419.2975000000,43.0000000000,42.0000000000,44.0000000000,47.0000000000,41.0000000000,0.2500000000,17779.7988100000,-0.0000868000,0.0000000000,0.0000000000,412.7675303000,0.1601230580,54.7548345500,LOS
1.0000000000,77.0000000000,0.0000000000,-712332.6609000000,40.0000000000,39.0000000000,40.0000000000,40.0000000000,19.0000000000,-0.1440000000,18101.1755600000,-0.0000093500,0.0000000000,0.0000000000,92.3506805400,-0.5478333200,9.4340689220,LOS
